804936,7.7972,9.4495
813384,7.6116,9.4493
821916,8.3127,9.9018
830532,8.2288,9.2813
839236,8.5977,9.2990
848028,7.6111,9.2690
856908,7.7462,9.2767
865876,7.6111,9.2551
874932,7.6857,9.2982
884080,7.6068,9.2570
893320,7.6128,9.2580
902652,7.6157,9.2602
912076,7.6099,9.2581
921596,7.7362,9.9880
931208,8.0773,9.6878
940920,7.6132,9.3611
950728,8.2655,9.9305
960632,7.6073,9.4671
970636,8.5550,9.3030
980740,7.6169,9.2943
990944,7.6080,9.8894
1001252,7.6198,9.2536
1011664,7.6093,9.2553
1022180,8.4440,11.2014
1032800,7.8437,9.5059
1043524,8.7101,10.8098
1054356,9.4683,10.1294
1065296,8.9866,10.2947
1076348,8.2115,10.2396
1087508,9.6141,10.1711
1098780,8.2937,10.1370
1110164,10.2498,11.2207
1121664,8.3757,10.1170
1133280,9.0870,10.1262
1145012,8.7090,10.1575
1156860,9.6880,12.4271
1168828,8.2105,10.1452
1180916,8.9858,11.2361
1193124,8.2136,12.2211
1205452,8.9989,10.1087
1217904,8.5734,10.1599
1230480,8.9541,12.2455
1243184,8.3414,10.1554
1256012,9.8430,10.5294
1268972,8.2100,10.1270
1282060,8.3088,15.5460
1295280,8.2138,10.2550
1308632,9.3281,10.5281
1322116,8.2388,10.1845
1335736,8.9375,11.7262
1349492,8.2084,11.4907
1363384,9.0533,10.1230
1377416,10.1959,10.1212
1391588,8.9905,12.3910
1405900,8.2073,10.5368
1420356,8.9645,11.4936
1434956,8.7333,13.8351
1449704,10.3314,10.4294
1464600,8.2193,10.0446
1479644,9.5984,10.1655
1494840,8.0780,10.4313
1510188,9.2066,10.9485
1525688,8.2104,10.1561
1541344,8.2095,10.1589
1557156,8.2272,10.1170
1573124,8.2145,10.1911
1589252,8.2118,10.3544
1605544,8.2097,10.1359
1621996,8.2154,10.2903
1638612,8.2218,10.5187
1655396,9.0176,10.2505
1672348,12.0576,12.2683
1689468,10.6774,9.9526
1706760,8.7110,12.9593
1724224,8.0407,10.9514
1741864,8.0473,9.9334
1759680,8.0487,9.9278
1777676,8.0383,10.0187
1795852,8.0417,12.4283
1814208,8.0330,9.9359
1832748,8.0460,10.0793
1851472,8.0437,9.9490
1870384,8.0311,9.9859
1889484,8.3479,10.1829
1908776,8.5051,10.3110
1928260,8.7725,11.1017
1947940,8.0542,9.9461
1967816,9.2817,10.3238
1987892,8.2219,10.1310
2008168,10.1102,11.7699
2028648,8.2266,10.1527
2049332,9.4668,12.0679
2070224,10.3397,10.9649
2091324,8.2215,10.1372
2112636,8.6306,11.8464
2134160,9.5187,11.1792
2155900,8.6333,12.0228
2177856,9.7748,12.0853
2200032,8.9420,10.8314
2222432,8.7574,11.0057
2245056,8.6415,11.0095
2267904,8.7999,11.0264
2290980,8.9490,11.3546
2314288,8.8550,11.1333
2337828,8.6347,10.9624
2361604,8.7364,10.9622
2385620,8.6416,10.9748
2409876,8.8073,10.9691
2434372,8.9256,10.9411
2459112,8.7815,11.0572
2484100,8.8080,11.4615
2509340,8.7558,11.3255
2534832,8.6352,10.8564
2560580,8.6413,11.6522
2586584,8.8048,10.8514
2612848,8.7482,11.7664
2639376,8.7620,10.8584
2666168,8.8110,11.4676
2693228,8.6406,10.8324
2720560,8.8180,11.1218
2748164,8.6373,11.0823
2776044,8.9134,11.1346
2804204,8.6427,10.8639
2832644,8.9790,12.0376
2861368,8.6476,11.1100
2890380,8.7211,11.4358
2919680,8.8872,17.1552
2949276,8.8916,10.7983
2979168,9.5397,10.7630
3009356,8.4463,11.1121
3039848,8.7743,10.5935
3070644,8.4850,10.6206
3101748,8.5767,11.2032
3133164,8.4818,10.6011
3164892,8.6487,10.8157
3196940,8.8901,10.6177
3229308,8.6062,10.8301
3262000,8.6456,10.8629
3295016,8.6016,10.6301
3328364,8.4857,12.0495
3362044,8.7146,10.7490
3396064,8.4907,12.2112
3430424,15.5684,11.8306
3465128,9.2357,10.8383
3500176,8.7423,10.8568
3535576,8.6393,10.8476
3571328,8.6238,10.8426
3607440,8.6521,13.4524
3643912,8.6492,10.8654
3680748,8.6498,11.2155
3717952,8.6338,10.8739
3755528,8.6656,10.8557
3793480,23.7255,12.2954
3831812,9.9440,11.2434
3870528,8.6668,11.7951
3909632,10.9991,10.6456
3949128,8.6147,12.4541
3989016,8.6507,10.8671
4029304,8.6495,10.9707
4069996,8.6683,10.8534
4111092,8.7918,10.9958
4152600,8.6701,12.3513
4194524,9.2555,12.6572
4236868,8.8519,12.5433
4279636,9.0235,11.3118
4322832,11.4265,13.1157
4366460,9.1722,13.4660
4410524,10.1150,12.4085
4455028,8.9269,11.3609
4499976,8.8331,11.3330
4545372,12.1365,13.0044
4591224,8.8407,12.4379
4637536,11.0507,12.6775
4684308,9.7525,11.3275
4731548,8.8397,12.1857
4779260,11.0973,11.3325
4827452,8.8568,12.6550
4876124,9.8218,12.7905
4925284,10.6443,11.9268
4974936,9.2902,13.9099
5025084,10.2455,11.4303
5075732,9.9664,12.4329
5126888,10.3062,12.1229
5178556,8.8566,11.3450
5230740,8.8515,13.3128
5283444,9.4315,11.3641
5336676,8.8555,11.4796
5390440,9.3812,11.4961
5444744,9.3756,12.2858
5499588,9.2156,11.9790
5554980,9.3634,13.1042
5610928,9.4016,11.6159
5667436,10.0447,11.3624
5724508,8.8530,11.9254
5782152,8.8564,12.9831
5840372,8.8564,11.3398
5899172,9.4741,11.3755
5958560,8.9942,13.7052
6018544,9.0083,11.4464
6079128,9.0495,11.5993
6140316,8.9404,11.9153
6202116,9.1707,11.5935
6264536,9.2695,11.8003
6327580,9.0677,12.4112
6391252,9.2105,12.2363
6455564,10.1397,12.0595
6520516,9.6816,11.6117
6586120,9.0576,11.6231
6652380,9.0628,11.5900
6719300,9.0930,11.6454
6786892,9.1056,11.6164
6855160,9.0758,11.7620
6924108,9.0610,12.3101
6993748,9.1019,11.8196
7064084,10.1062,15.3073
7135124,9.2241,12.1790
7206872,9.4430,12.2446
7279340,9.0825,11.5904
7352532,9.0612,12.1955
7426456,9.0802,11.6278
7501120,9.0857,12.4438
7576528,9.0914,11.6395
7652692,9.0763,11.6546
7729616,11.5600,12.6202
7807312,9.1812,15.0463
7885784,9.3565,16.0703
7965040,9.2522,14.3734
8045088,9.3220,12.2430
8125936,9.8302,11.6252
8207592,9.4489,11.6372
8290064,9.0720,11.6237
8373364,12.7016,12.5768
8457496,9.7258,12.3714
8542468,13.4333,16.7152
8628292,11.3477,13.2535
8714972,9.9407,13.9573
8802520,9.5889,12.7814
8890944,9.6286,12.3733
8980252,10.5905,12.3496
9070452,11.3970,12.4529
9161556,9.7332,12.5460
9253568,9.9380,13.2214
9346500,10.3465,12.5562
9440364,9.7747,12.3991
9535164,9.6108,13.0977
9630912,11.4452,12.3911
9727620,9.6145,12.6279
9825296,10.4847,14.3295
9923948,9.6014,13.7822
10023584,12.4685,14.3130
10124216,10.6904,12.4340
10225856,10.1902,12.4827
10328512,10.6110,12.4106
10432196,9.6191,13.6703
10536916,9.8179,13.3964
10642684,10.2634,13.2510
10749508,9.5790,12.6699
10857400,9.6117,12.5352
10966372,9.5649,12.4549
11076432,9.7730,12.3516
11187596,9.5881,12.4282
11299868,10.1039,13.0331
11413264,10.9036,15.1267
11527796,9.6638,12.7196
11643472,9.6385,12.4108
11760304,10.5577,12.5040
11878304,9.6252,12.5404
11997484,9.6102,12.4156
12117856,9.6023,12.4150
12239432,9.6230,12.9090
12362224,9.7999,12.5480
12486244,10.4275,12.4655
12611504,9.6173,12.9017
12738016,9.6063,12.4605
12865796,9.8812,14.5964
12994852,9.7509,13.0827
13125200,9.6176,12.4068
13256848,9.7747,12.4200
13389816,9.8329,15.0453
13524112,9.7603,12.8242
13659752,10.8425,14.3570
13796748,9.6045,12.8688
13935112,9.4911,13.0864
14074860,9.4647,12.3898
14216008,9.6038,13.1494
14358568,9.6174,13.0332
14502552,9.7192,14.1098
14647976,9.5374,12.4472
14794852,9.4660,12.1832
14943200,11.4303,14.1369
15093028,9.4956,12.2254
15244356,9.4910,12.2562
15397196,9.4926,12.6144
15551564,9.6685,12.4686
15707476,9.5088,13.3410
15864948,11.3596,12.3608
16023996,9.6595,12.4731
16184632,9.6295,13.3364
16346876,10.5406,14.1278
16510744,9.7060,15.1264
16676248,9.5260,12.5100
16843408,9.8872,13.4058
17012240,9.9803,13.7867
17182760,10.1312,13.1753
17354984,37.2735,13.8585
17528932,10.3774,13.2458
17704620,10.5039,13.2712
17882064,11.2666,13.2946
18061284,11.2994,13.3404
18242296,12.0196,13.5159
18425116,11.2296,13.5555
18609764,10.7784,13.4853
18796260,10.4074,13.4250
18984620,10.6214,13.4936
19174864,10.4225,13.8372
19367012,10.3233,13.3709
19561080,11.1229,13.3046
19757088,11.2431,13.9059
19955056,11.1097,13.5329
20155004,10.4080,13.3775
20356952,10.3151,14.4264
20560920,10.5468,14.9178
20766928,14.0609,13.6974
20974996,10.9294,14.5365
21185144,10.7134,14.2602
21397392,11.3227,13.4324
21611764,11.2950,13.7796
21828280,13.9426,13.8452
22046960,10.8071,14.7572
22267828,11.1269,13.7570
22490904,10.5915,15.3039
22716212,10.4555,15.6326
22943772,11.3492,13.8604
23173608,10.6222,13.5852
23405744,10.5566,13.5479
23640200,10.4626,13.5444
23877000,10.7358,13.7174
24116168,10.8187,13.9219
24357728,10.7041,15.0697
24601704,10.5543,13.7798
24848120,10.6311,16.6440
25097000,10.5297,14.8863
25348368,12.2525,15.6366
25602248,12.9937,14.4340
25858668,10.6078,15.1843
26117652,10.7174,13.7122
26379228,10.8515,13.8086
26643420,10.7474,14.4790
26910252,11.0655,13.7934
27179752,11.0104,14.7834
27451948,10.6976,13.6924
27726864,11.0573,13.5987
28004532,10.8966,13.8088
28284976,16.3782,15.0193
28568224,11.2486,13.8980
28854304,10.7087,13.6502
29143244,11.4054,14.0213
29435076,11.6042,18.0175
29729824,11.6745,15.8279
30027520,12.2095,13.8233
30328192,10.7606,13.8070
30631872,11.5564,14.7708
30938588,11.7637,14.1132
31248372,12.4695,13.6955
31561252,10.5296,14.5607
31877264,10.7571,16.6042
32196436,12.6272,14.1978
32518800,11.0077,13.9254
32844384,10.6557,14.6557
33173224,11.4245,13.8355
33505356,11.0961,14.4532
33840808,11.3618,14.8835
34179616,18.3828,16.0296
34521812,12.7105,16.6744
34867428,11.3214,14.5600
35216500,12.4482,16.8974
35569064,13.6346,16.3485
35925152,12.2629,16.1979
36284800,11.5232,14.5354
36648044,11.7565,16.4018
37014924,11.4973,15.5153
37385472,11.6241,15.3313
37759724,14.8711,17.5225
38137720,12.5593,16.9535
38519496,13.0225,15.2370
38905088,12.4337,16.3064
39294536,11.8335,16.5105
39687880,11.5944,14.8924
40085156,11.6888,15.4765
40486404,12.8737,17.0799
40891668,12.9173,16.6666
41300984,12.6705,15.0739
41714392,11.6681,14.9138
42131932,15.5953,16.1406
42553648,14.5486,16.3344
42979584,11.6958,14.7716
43409776,11.8202,14.7878
43844272,12.2189,14.8907
44283112,11.7777,15.5053
44726340,11.8858,15.1671
45174000,12.4210,14.9513
45626136,11.6703,15.6679
46082796,11.9883,15.4970
46544020,11.6589,16.3341
47009860,12.0566,15.0697
47480356,11.9996,16.1951
47955556,12.0320,17.1290
48435508,18.4691,18.9218
48920260,13.5532,17.0003
49409860,13.4840,16.3160
49904356,15.3687,17.8335
50403796,12.8063,15.7302
50908232,14.1089,16.9754
51417712,14.1439,16.9515
51932288,13.1925,17.4860
52452008,12.8368,15.6717
52976928,15.3724,16.6819
53507096,13.4940,16.3773
54042564,12.7032,15.8301
54583388,12.7870,16.6522
55129620,13.1714,16.6635
55681316,12.5869,17.3261
56238528,12.4091,17.1459
56801312,12.8826,15.6516
57369724,12.6365,15.5462
57943820,19.0252,15.5068
58523656,12.9176,16.1156
59109292,13.2630,15.6086
59700784,12.5555,17.2313
60298188,14.5964,15.6837
60901568,12.5131,16.1780
61510980,12.7934,15.6723
62126488,13.7783,15.6956
62748152,13.0991,15.9008
63376032,12.3137,17.2170
64010192,12.9249,17.1483
64650692,13.1209,18.3583
65297596,12.5698,15.5773
65950968,14.7534,15.4119
66610876,13.3400,17.2843
67277384,13.2628,16.6235
67950556,13.4619,17.5807
68630460,14.0200,18.9700
69317164,13.6918,18.0248
70010732,14.0503,17.6117
70711236,16.1028,18.2355
71418748,15.6377,16.9264
72133332,13.9925,24.6019
72855064,14.1783,21.9514
73584012,13.7256,17.7409
74320252,13.8008,17.4345
75063852,13.8700,17.3561
75814888,13.7889,17.4068
76573436,16.4296,17.5386
77339568,13.6501,19.8845
78113360,13.8095,17.4305
78894892,13.2544,17.1971
79684240,13.9976,17.8200
80481480,14.3433,17.4174
81286692,16.5281,18.6403
82099956,15.1172,21.7344
82921352,14.2667,17.7738
83750964,14.5410,18.7072
84588872,14.7278,18.1101
85435160,14.9020,19.5687
86289908,15.8741,21.2012
87153204,25.3400,19.1076
88025136,16.3102,20.1418
88905784,14.2606,18.8667
89795240,14.4958,18.1468
90693592,15.8259,17.9643
91600924,14.5993,18.4877
92517332,14.3667,18.9896
93442904,14.1239,18.5754
94377732,15.7179,18.2929
95321908,14.5664,19.1169
96275524,15.1626,21.1444
97238676,15.7483,17.8003
98211460,15.4918,17.8604
99193972,15.1592,17.6988
100186308,15.7150,17.9931
101188568,14.6058,18.6222
102200852,15.2417,19.6333
103223260,14.4329,19.7588
104255892,15.1344,37.6883
105298848,15.9600,22.0399
106352236,14.7785,18.4222
107416156,15.4930,19.0741
108490716,15.3000,18.7823
109576020,17.0624,19.3847
110672180,14.6932,18.6263
111779300,19.5138,20.4048
112897492,15.7087,21.6156
114026864,15.0907,21.2841
115167532,16.7536,22.1174
116319604,16.2204,21.2085
117483200,16.8023,19.2321
118658428,15.9577,19.5568
119845412,16.6289,19.7672
121044264,17.3970,19.9211
122255104,15.7993,20.3930
123478052,16.6374,19.4750
124713232,16.6039,19.1342
125960764,15.3646,22.8875
127220768,17.6990,18.9266
128493372,16.3048,21.8011
129778704,17.0527,21.7261
131076888,16.5565,20.5830
132388056,18.6948,19.9590
133712336,18.4744,21.2884
135049856,17.8055,21.5069
136400752,16.8109,20.9374
137765156,16.9292,20.6981
139143204,17.3047,21.0076
140535036,18.2041,21.3495
141940784,20.4564,21.1698
143360588,18.6131,22.1462
144794592,18.2048,22.7635
146242936,18.1012,24.0761
147705764,17.7950,22.0971
149183220,19.6314,22.9002
150675452,19.6010,24.5751
152182604,20.7116,24.0925
153704828,18.6212,21.8572
155242276,20.0690,22.5371
156795096,19.7415,21.0652
158363444,17.8945,22.0468
159947476,18.9294,22.2034
161547348,20.4150,23.4473
163163220,18.6994,23.1737
164795252,21.1633,24.6854
166443604,20.6618,24.1536
168108440,22.5445,22.9968
169789924,19.0394,22.0249
171488220,19.5227,26.8214
173203500,19.1492,23.5308
174935932,21.1273,25.1589
176685688,19.7915,24.1303
178452944,19.7736,24.4112
180237872,23.4417,26.4031
182040648,20.5127,23.1683
183861452,19.5988,23.6388
185700464,19.8950,25.4987
187557868,20.1663,23.4774
189433844,19.4539,24.4512
191328580,19.2472,23.5359
193242264,19.6538,25.0744
195175084,24.4824,24.8011
197127232,22.0378,30.8586
199098904,22.5809,26.2322
201090292,21.0283,28.3991
203101592,21.6263,25.1271
205133004,20.6478,24.9404
207184732,19.6800,25.5972
209256976,22.4562,26.7206
211349944,20.2528,25.6280
213463840,21.5142,28.9749
215598876,21.2347,25.6807
217755264,20.9373,29.3650
219933216,21.9455,25.2962
222132948,22.0100,26.0343
224354676,21.2232,29.4162
226598620,21.5340,27.8737
228865004,21.8829,27.2520
231154052,23.7975,26.9253
233465992,23.7412,26.2481
235801048,22.7921,25.4149
238159456,25.2027,27.3532
240541448,22.9536,28.1375
242947260,23.5403,25.7182
245377132,23.0891,28.1468
247831300,22.5064,27.0660
250310012,25.5514,27.2155
252813512,23.9677,28.8069
255342044,30.7832,30.5459
257895864,23.6895,28.8455
260475220,24.6436,30.5465
263080372,24.0007,27.5817
265711572,27.4492,27.3169
268369084,30.0229,28.9067
271053172,24.1521,28.4866
273764100,25.8776,30.5662
276502140,26.2381,32.3543
279267560,28.3164,33.6459
282060632,25.7404,29.6853
284881636,24.9795,28.7261
287730852,24.9065,30.6418
290608560,25.2083,30.1811
293515044,27.2869,29.0918
296450592,27.7538,33.8767
299415496,26.6314,34.8860
302410048,25.5512,31.3034
305434548,28.2960,31.1036
308489292,32.2367,35.0074
311574584,29.7150,36.8573
314690728,28.4703,32.1685
317838032,26.8927,33.3875
321016812,28.3754,31.5348
324227380,28.0453,30.6867
327470052,27.6472,32.4308
330745152,29.2382,40.5039
334053000,33.8762,34.5100
337393928,28.3993,33.0365
340768264,27.5234,32.0887
344176344,28.9681,32.8202
347618504,30.5330,32.9661
351095088,32.1953,34.0609
354606436,32.5571,32.9477
358152900,35.8562,40.7383
361734828,31.8713,44.6421
365352576,30.8798,35.3573
369006500,31.6467,38.1288
372696964,31.4420,35.1447
376424332,32.0286,35.0485
380188972,31.4713,33.7756
383991260,29.9503,38.5492
387831572,32.9808,36.7036
391710284,31.7194,36.9931
395627784,29.7462,36.6832
399584460,35.6543,35.9214
